Scan_Group,Point_0_Real,Point_1_Real,Point_2_Real,Point_3_Real,Point_4_Real,Point_5_Real,Point_6_Real,Point_7_Real,Point_8_Real,Point_9_Real,Point_10_Real,Point_11_Real,Point_12_Real,Point_13_Real,Point_14_Real,Point_15_Real,Point_16_Real,Point_17_Real,Point_18_Real,Point_19_Real,Point_20_Real,Point_21_Real,Point_22_Real,Point_23_Real,Point_24_Real,Point_25_Real,Point_26_Real,Point_27_Real,Point_28_Real,Point_29_Real,Point_30_Real,Point_31_Real,Point_32_Real,Point_33_Real,Point_34_Real,Point_35_Real,Point_36_Real,Point_37_Real,Point_38_Real,Point_39_Real,Point_40_Real,Point_41_Real,Point_42_Real,Point_43_Real,Point_44_Real,Point_45_Real,Point_46_Real,Point_47_Real,Point_48_Real,Point_49_Real,Point_0_Imag,Point_1_Imag,Point_2_Imag,Point_3_Imag,Point_4_Imag,Point_5_Imag,Point_6_Imag,Point_7_Imag,Point_8_Imag,Point_9_Imag,Point_10_Imag,Point_11_Imag,Point_12_Imag,Point_13_Imag,Point_14_Imag,Point_15_Imag,Point_16_Imag,Point_17_Imag,Point_18_Imag,Point_19_Imag,Point_20_Imag,Point_21_Imag,Point_22_Imag,Point_23_Imag,Point_24_Imag,Point_25_Imag,Point_26_Imag,Point_27_Imag,Point_28_Imag,Point_29_Imag,Point_30_Imag,Point_31_Imag,Point_32_Imag,Point_33_Imag,Point_34_Imag,Point_35_Imag,Point_36_Imag,Point_37_Imag,Point_38_Imag,Point_39_Imag,Point_40_Imag,Point_41_Imag,Point_42_Imag,Point_43_Imag,Point_44_Imag,Point_45_Imag,Point_46_Imag,Point_47_Imag,Point_48_Imag,Point_49_Imag
Scan_10,2573.74,2319.24,13339.82,19542.36,14989.1,11529.72,-11036.66,-2043.82,25279.34,28626.32,25089.16,25286.88,7309.7,23414.48,14917.52,20249.16,22387.38,15137.02,16726.58,7427.4,9862.52,10657.74,10685.12,17656.76,21647.48,24845.3,26877.12,28779.32,21304.24,25748.04,22774.22,17622,13874.32,9205.36,5629.72,2461.6,-549.4,-1992.28,-4202.18,-5486.54,-6954.84,-8010.84,-7723.7,-9382.96,-10017.72,-11711.04,-11635.58,-11044.32,-11312,-12213.64,34449.08,33998.3,33619.96,33230.64,32851.02,32623.84,32138.08,31292.56,29187.38,31414.7,31208.62,30990.42,30975.94,30773.98,30843.64,30932.4,31075.26,31285.56,31411.9,31655.26,31892.76,32072.18,32253.68,32316.28,32411,32450.88,32528.5,32521.06,30454.88,20335.42,12915.48,7857.98,3466.84,2196.7,1224.1,1330.94,2193.42,3046.18,4080.76,5088.7,6229.24,6651.92,7746.02,7441.78,8049.5,7317.62,9662,11506.2,14975.82,16185.18
FinalAvg,3524.56,3135.406,13850.782,19951.794,15162.648,11511.206,-11263.462,-2346.146,24881.714,28100.138,24596.994,24903.078,7000.07,23176.792,14627.1,19970.32,22182.57,14864.912,16518.692,7343.79,9636.914,10426.662,10513.95,17520.87,21542.646,24808.31,26864.092,28805.092,21365.864,25825.248,22899.01,17732.858,13987.62,9288.496,5670.35,2483.636,-541.282,-2005.626,-4212.628,-5495.996,-6971.91,-8030.134,-7753.552,-9424.462,-10068.914,-11761.566,-11722.89,-11113.362,-11408.744,-12315.164,32618.062,32480.422,32319.65,32206.704,32031.272,31972.218,31790.11,31167.368,29243.904,31499.424,31457.918,31349.376,31349.398,31197.422,31170.376,31236.74,31316.92,31505.862,31658.534,31922.302,32186.368,32373.722,32566.424,32670.176,32753.512,32760.49,32777.498,32743.842,30603.796,20432.524,12879.71,7721.656,3258.714,1942.04,943.536,1030.352,1902.622,2775.436,3809.348,4825.174,5987.556,6405.24,7509.944,7204.894,7819.116,7085.818,9432.564,11291.914,14771.598,16003.408
Scan_1,-31279.1,-31088.7,-31111.22,-30885.04,-30982.78,-30905.28,-30856.48,-31103.78,-31229.18,-31292.46,-30977.62,-31282.84,-31312.18,-31507.14,-31376.4,-31538.3,-31591.62,-31843.52,-32167.42,-32277.38,-32363.8,-32328.84,-32483.82,-32431.66,-32509.7,-32588.12,-32554.76,-32555.42,-22318.26,-15388.84,-8353.86,-3553.3,-1765.18,-539.9,-192.8,-2058.18,-4070.18,-6210.02,-8581.1,-10701.9,-12094.92,-13288.24,-14334.5,-14965.7,-14765.7,-15526.42,-16096.7,-17476.76,-19593.04,-21457.5,-5229.26,1623.32,8556.5,13161.28,-3043.42,-10257.04,1738.04,19145.38,19112.2,12859.2,14847,11682.54,-9478.64,12603.64,7128.04,15239.04,13236.18,8162.74,8824.46,5829.28,1396.74,10342.98,6279.42,14392.1,15330.54,21549.66,24833.46,28752.8,25005.56,28631.7,24300.76,18497.74,13368.5,8290.62,4336.74,1118.2,-2093.48,-2272.82,-3633,-3518.54,-5468.42,-5071,-3911.56,-3408.26,-5799.4,-5002.66,-4512.24,-2497.74,-2241.02,-684.48
Scan_2,-30340.88,-30739.54,-31127.42,-31708.88,-32164.92,-32804.28,-33235.14,-33462.42,-33659.1,-33939.42,-34080.94,-34167.62,-34215.46,-34230.98,-34272.92,-34260.82,-34118.38,-34029.9,-34022.94,-33800.4,-33646.8,-33481.12,-33360.34,-33233.68,-33165.06,-33115.74,-33149.86,-33089.9,-22863.34,-15921.44,-8837.6,-3969.66,-2169.76,-928.26,-588.88,-2484.78,-4468.62,-6626.4,-8986.76,-11094.28,-12395.22,-13581.82,-14611,-15196.62,-14930.54,-15659.06,-16153.36,-17508.74,-19587.06,-21421.38,-9752.16,-2401.84,4565.96,9757.32,-5838.04,-12639.06,199.44,18080.82,18417.16,12548.94,14266.78,11644.6,-9524.14,12863.72,7268.02,15499.76,13346,8418.44,9392.04,6280.12,1794.3,10604.98,6536.56,14534.58,15429.64,21669.92,24936.98,28897.92,25148.78,28866.28,24538.02,18677.32,13519.76,8409.34,4414.34,1152.92,-2025.4,-2261.3,-3598.04,-3462.96,-5387.1,-4963.96,-3784.68,-3270.06,-5659.54,-4867.9,-4397.2,-2427.48,-2211.2,-683.04
Scan_3,-31455.9,-31047.76,-30938.18,-30850.3,-30908.76,-30886.28,-30891.08,-31155.42,-31164.74,-31329.7,-31251.08,-31584.88,-31437.92,-31702.5,-31623.28,-31539.84,-31665.12,-31793.92,-32104.28,-32295.48,-32259.46,-32320.24,-32484.94,-32536.02,-32465.84,-32562.08,-32553.94,-32512.24,-22307.44,-15350.64,-8316.82,-3497.74,-1651.02,-452.32,-147.2,-2017.46,-3990.34,-6145.72,-8507.68,-10590.64,-11994.3,-13171.7,-14228.58,-14891.12,-14668.96,-15464.16,-16027.8,-17441.1,-19560.96,-21430.56,-5287.68,1442.76,8240.84,13007.98,-3319.34,-10423.2,1544.9,19013.8,19259.92,12839.52,14581.78,11475.3,-9514.6,12528.86,7028.32,15323.54,13289.14,8291.58,8943.36,5909.04,1546.44,10450.1,6377.66,14437.5,15455.68,21658.08,24917.12,28855.58,25095.18,28733.96,24380.56,18572.9,13477.74,8373.7,4403,1169.4,-2021.38,-2213.74,-3562.06,-3424.52,-5386.42,-4988.82,-3830.32,-3337.62,-5727.32,-4928.78,-4451.8,-2432.68,-2177.14,-625
Scan_4,-30336.92,-30495.72,-30857.54,-31439.28,-31931.68,-32558.66,-33105.58,-33408.34,-33800.34,-33908.94,-33831.9,-33964.76,-33965.66,-34242.62,-34238.52,-34305.56,-34124.26,-33998.1,-33984.42,-33711.9,-33463.12,-33339.08,-33236.1,-33172.2,-33110.26,-33030.08,-33069.4,-33010.6,-22780.68,-15850.68,-8778.62,-3909.56,-2133.2,-861.34,-477.9,-2367.76,-4328.62,-6546.6,-8882.04,-11010.86,-12306.88,-13487.72,-14515.26,-15102.6,-14833.18,-15588.54,-16100.78,-17458.46,-19550.92,-21398.14,-9765.58,-2149.34,4752.92,9915.38,-5728.42,-12580.28,223.04,18128.22,18565.22,12591.76,14154.32,11512.76,-9669.2,12951.26,7294.46,15579.72,13412.7,8430.5,9401.7,6228.7,1638.98,10504.3,6453.7,14526.92,15445.82,21650.8,24917.26,28879.6,25130.04,28824.7,24517.42,18682.2,13568.66,8429.98,4414.18,1172.44,-2005.42,-2198.86,-3548.66,-3405.64,-5332.5,-4923.86,-3748.32,-3241.1,-5663.6,-4863.34,-4392.38,-2390.74,-2171.84,-633.48
Scan_5,-30366.7,-30699.78,-31096.66,-31591.66,-32208.72,-32689.5,-33045.46,-33485.86,-33713.72,-33954.56,-34005.06,-34018.36,-34161.84,-34272.96,-34299.86,-34273.64,-34090.56,-34041.4,-33909.24,-33749.02,-33613.7,-33401.44,-33263.04,-33162.64,-33142.28,-33100.52,-33124.4,-33061.54,-22851.16,-15884.06,-8793.46,-3944.64,-2146.52,-912.76,-557.42,-2433.9,-4431.6,-6612.58,-8961.84,-11076.82,-12384.66,-13579.98,-14564.46,-15181.46,-14923.08,-15657.88,-16159.88,-17515.08,-19599.46,-21434.08,-9758.04,-2346.64,4630.44,9850.26,-5804.18,-12579.28,200.94,18137.36,18491.52,12607.4,14242.18,11525.36,-9549.96,12935.46,7305.62,15534.3,13336.58,8441.96,9255.86,6217,1755.58,10505.56,6438.24,14483.76,15445.66,21682.32,24957.82,28911.48,25187.02,28854.9,24515.32,18696.16,13551.78,8436,4425.92,1160,-2001.04,-2216.46,-3566.7,-3436.44,-5360.86,-4936.46,-3800.22,-3271.66,-5656.18,-4886.58,-4417.76,-2419.34,-2194.96,-658.82
Scan_6,-31348.18,-31374.98,-31328.16,-31024.82,-31029.8,-30968.16,-31003.08,-31307.12,-31279.02,-31443.5,-31141.74,-31486.94,-31411.76,-31682.82,-31570.26,-31643.78,-31787.96,-31943.26,-32200.9,-32374.42,-32355.18,-32439.86,-32497.44,-32539.16,-32576.88,-32600.44,-32577.86,-32590.52,-22379.48,-15481.36,-8412.26,-3623.52,-1761.82,-561.7,-221.36,-2098.22,-4080.6,-6250.5,-8616.82,-10741.04,-12133.26,-13315.86,-14358.34,-15010.28,-14780.96,-15567.32,-16105.68,-17500.16,-19601,-21463.7,-5269.54,1734.98,8629.4,13161.42,-3199.04,-10514.84,1562.94,18929.08,19185.92,12829,14786.7,11618.54,-9455.58,12600.26,7092.92,15247.98,13191.2,8174.84,8877.98,5842.94,1450.42,10332.06,6310.88,14371.04,15346.46,21583.56,24867.1,28785.6,25042.2,28674.86,24352.12,18550.14,13442.02,8351.44,4398.1,1178.74,-2021.16,-2211.4,-3570.48,-3447.06,-5397.98,-5005.02,-3848.94,-3332.68,-5745.6,-4943.48,-4468.3,-2446.08,-2191.02,-633.86
Scan_7,-31460.56,-31408.26,-31116.12,-31115.36,-31052.68,-30984.64,-31007.34,-31210.12,-31195.88,-31279.86,-31224.28,-31300.6,-31224.96,-31390.68,-31360.48,-31462.8,-31471.96,-31667.48,-32000.56,-32123.62,-32252.62,-32271.58,-32447.36,-32519.04,-32538.7,-32586.72,-32592.04,-32558.26,-22343.68,-15424.68,-8383.94,-3552.74,-1739.28,-518.48,-211,-2047.54,-4036.64,-6185.32,-8560.18,-10671.66,-12032.06,-13236.56,-14304.96,-14963.7,-14761.72,-15534.32,-16117.94,-17506.78,-19618.26,-21483.66,-5206.06,1772.62,8621.2,13319.24,-2916.92,-10277.08,1740.6,19249.52,19350.88,13068.84,14627.16,11863.16,-9370.76,12899.98,7239.86,15358.74,13309.46,8274.54,8962.46,5917.46,1445.08,10371.1,6283.42,14364.88,15341.06,21594.16,24857.82,28808.14,25045.34,28696.28,24356.12,18561.84,13454.66,8372.9,4413.68,1202.72,-1984.5,-2185.26,-3548.22,-3434.56,-5377.74,-4994.48,-3859.16,-3357.76,-5759.22,-4962.58,-4473.56,-2454.58,-2198.6,-632.54
Scan_8,-31021.48,-30930.26,-30837.02,-30898.18,-30904.04,-30883.98,-30963.84,-31216.3,-31324.98,-31288.74,-31235.96,-31458.52,-31199.98,-31541.24,-31569.64,-31605.72,-31616.88,-31791.48,-32143.2,-32173.76,-32326.42,-32411.66,-32477.4,-32537.08,-32539.86,-32607.24,-32622.86,-32573.62,-22401.62,-15483.7,-8488.02,-3659.28,-1857.72,-585.5,-317.02,-2153.06,-4076.34,-6258.18,-8639,-10738.14,-12108.08,-13287.26,-14342.82,-14956.94,-14768.94,-15552.42,-16099.6,-17482.5,-19583.7,-21443.54,-5464.44,1434.16,8233.96,13136.08,-3273.78,-10505.4,1387.18,18959.84,19017.42,12952.88,14586.18,11627.8,-9237.04,12715.92,7122.62,15329.52,13362.42,8334.78,8987.4,6018.62,1538.5,10404.22,6358.76,14407.56,15371.9,21582.5,24826.58,28761.74,25001.46,28628.96,24299.2,18500.08,13378.94,8305.64,4332.7,1125.28,-2061.16,-2240.02,-3604.26,-3488.5,-5433.96,-5033.38,-3873.38,-3375.5,-5763.82,-4956.18,-4468.64,-2448.6,-2197.6,-648.5
Scan_9,-31452.3,-31549.44,-31022.14,-30978.8,-31070.18,-30983.48,-31042.8,-31344.16,-31340.8,-31456.44,-31229.56,-31587.46,-31329.38,-31662.04,-31631.82,-31718.36,-31679.96,-31918.06,-32125.14,-32239.38,-32381.48,-32433.18,-32583.08,-32576.4,-32578.58,-32594.2,-32663.54,-32633.26,-22398.34,-15496.54,-8474.7,-3659.12,-1811.22,-590.26,-266.58,-2128.78,-4077.64,-6252.24,-8637.22,-10755.5,-12123.7,-13324.96,-14342.74,-14980.1,-14785.96,-15565.62,-16139.1,-17517.08,-19625.86,-21492.6,-5249.82,1802.2,8334.68,13076.88,-3141.92,-10513.34,1454.54,18881.18,19114.34,12853.06,14695.14,11553.98,-9357.02,12625.72,7058.46,15217.38,13277.36,8203.8,8913.78,5911.68,1445.84,10340.44,6290.36,14372.1,15359.32,21598.86,24855.22,28789.88,25049.24,28672.68,24343.06,18541.66,13411.6,8318.42,4348.96,1123.42,-2070.66,-2264.96,-3632.34,-3528.4,-5475.08,-5089.5,-3923.76,-3423.5,-5819.62,-5011.24,-4519.06,-2499.22,-2238.56,-672.88
Scan_10,-31254.18,-31244.2,-31096.84,-30999.86,-30995.76,-30937.24,-30946.52,-31237.98,-31353.72,-31321.28,-31286,-31380.78,-31188.12,-31473.24,-31539.68,-31643.72,-31632.72,-31879.7,-32075.26,-32218.1,-32308.64,-32454.56,-32447.8,-32517.78,-32505.8,-32552.26,-32567.82,-32542.94,-22352.5,-15454.54,-8374.86,-3609.86,-1813.16,-559.74,-289.74,-2090.16,-4041.02,-6202.22,-8616.88,-10735.34,-12108.26,-13305.54,-14332.98,-14980.04,-14771.94,-15573.6,-16110.34,-17500.4,-19608.2,-21467.56,-5316.76,1637.78,8470.42,13193.92,-3167.54,-10455.22,1722.92,18996.42,19000.98,12917.9,14551.48,11664.12,-9268.06,12717.26,7089.18,15232.58,13273.42,8197.68,8929.86,5911.32,1462.34,10318.3,6321.4,14365.8,15346.36,21571.68,24839.1,28762.6,25010.72,28632.44,24312.32,18505.68,13379.7,8302.54,4328.68,1132.1,-2053.82,-2244.74,-3618.7,-3507.08,-5454.84,-5068.5,-3904.26,-3407.3,-5799.54,-4986.68,-4519.18,-2487.44,-2236.58,-673.78
FinalAvg,-31031.62,-31057.864,-31053.13,-31149.218,-31324.932,-31460.15,-31609.732,-31893.15,-32006.148,-32121.49,-32026.414,-32223.276,-32144.726,-32370.622,-32348.286,-32399.254,-32377.942,-32490.682,-32673.336,-32696.346,-32697.122,-32688.156,-32728.132,-32722.566,-32713.296,-32733.74,-32747.648,-32712.83,-22499.65,-15573.648,-8521.414,-3697.942,-1884.888,-651.026,-326.99,-2187.984,-4160.16,-6328.978,-8698.952,-10811.618,-12168.134,-13357.964,-14393.564,-15022.856,-14799.098,-15568.934,-16111.118,-17490.706,-19592.846,-21449.272,-6629.934,455,7303.632,12157.976,-3943.26,-11074.474,1177.454,18752.162,18951.556,12806.85,14533.872,11616.816,-9442.5,12744.208,7162.75,15356.256,13303.446,8293.086,9048.89,6006.616,1547.422,10417.404,6365.04,14425.624,15387.244,21614.154,24880.846,28820.534,25071.554,28721.676,24391.49,18578.572,13455.336,8359.058,4381.63,1153.522,-2033.802,-2230.956,-3588.246,-3465.37,-5407.49,-5007.498,-3848.46,-3342.544,-5739.384,-4940.942,-4462.012,-2450.39,-2205.852,-654.638
Scan_1,-35356.76,-35234.22,-35072.12,-34669.28,-34545.76,-34324.38,-33870.92,-34197.74,-34180.84,-34235.98,-34057.72,-34204.82,-34068.38,-34145.74,-33998.06,-33965.14,-33768.58,-33883.96,-33785.18,-33571.06,-33276.3,-33163.12,-33028.1,-32956.58,-32810.44,-32845.2,-32756.26,-32756.46,-26745.98,-16975.22,-11274.5,-9048.1,-7294.68,-6655.9,-6807.86,-7875.74,-9343.8,-10888.06,-12701.36,-14039.7,-15397.76,-16285.54,-17032.24,-17453.18,-17706.56,-18214.46,-18564.82,-19385,-20836.52,-22175.92,-4943.68,-1274.1,3684.08,5940.32,-4553.42,-5790.66,1580.28,17935.16,18548.72,11917.86,10307.24,10718.76,-7843.8,11946.46,5903.3,11030.9,11870.5,8817.3,10619.06,9236.18,8326.04,16429.58,13679.8,15833.24,22837.62,25714.66,26171.28,27662.42,24953.26,27576.9,20154.78,13366.54,8416.44,3968.2,-82.48,-1374.78,-3818.26,-3086.8,-4479.06,-4739.32,-5835.96,-4487.32,-2528.94,-1109.98,-2334.06,-1474.66,-283.76,-198.64,2871.16,2945.44
Scan_2,-34014.32,-33604.26,-33438.72,-33221.1,-33031.02,-32812.52,-32059.56,-32349.56,-32176.16,-31838.38,-31563.22,-31679.82,-31429.28,-31604.38,-31543.98,-31627.66,-31610.46,-31844.3,-32066.78,-32467.38,-32572.62,-32722.86,-32911.66,-33018.06,-33107.36,-33139.28,-33180.54,-33204.88,-27276.52,-17412.72,-11694.56,-9457.8,-7690.84,-7025.14,-7036.72,-8055.7,-9444.96,-10880.08,-12634.6,-13916.7,-15256.48,-16086.16,-16801.26,-17289.72,-17579.68,-18114.36,-18490.62,-19354.62,-20849.26,-22202.68,-9521.36,-4514.38,606.44,3448.54,-6778.16,-7363.22,388.42,16902.72,17645.62,11205.88,10279.4,10317.96,-7752.2,11689.44,5915.78,11010.78,12067.24,8705.86,10342.08,8854.28,8132.2,16165.52,13344.78,15487.9,22502.24,25395.08,25875.12,27343.68,24620.12,27254.3,19792.56,13077.06,8211.94,3828.86,-153.18,-1369.42,-3777.78,-3023.68,-4426.28,-4698.66,-5809.3,-4513.52,-2581.04,-1194.7,-2399.36,-1555.14,-370.9,-255.98,2830.2,2943.14
Scan_3,-34184.62,-33533.04,-33168.08,-33015.66,-32849,-32562.56,-32093.14,-32512.38,-32231.86,-32075.4,-31787.36,-31886.66,-31422.3,-31644.34,-31577.38,-31631.98,-31560.88,-31979.46,-32208.72,-32398.54,-32581.72,-32696.22,-32898.68,-33008.12,-33071.32,-33111.38,-33181.9,-33201.86,-27268.8,-17421.7,-11664.6,-9406.52,-7662.42,-6970.4,-6985.02,-8019.16,-9418.26,-10862.2,-12621.74,-13909.68,-15239.28,-16087.5,-16813.42,-17264.48,-17577.12,-18096.54,-18482.6,-19353.82,-20845.5,-22207.3,-9406.02,-4523,576.8,3451.98,-6749.12,-7316.68,436,16907.36,17660.3,11097,10101.8,10185.06,-7754.16,11666.24,5891.78,11017.74,12114.7,8632.32,10284.14,8911.9,8162.38,16213.98,13371.3,15549.16,22553.52,25413.18,25833.08,27295.86,24577.96,27185.9,19818.86,13135.96,8227.2,3869.66,-128.7,-1369.7,-3776.18,-3022.16,-4426.98,-4699.88,-5802.5,-4519.34,-2585.4,-1191.26,-2392.04,-1552.8,-370.38,-248.02,2834.4,2940.02
Scan_4,-33826.14,-33040.36,-33164.14,-32841.94,-33000.14,-32512.48,-31991.96,-32199.72,-32170.14,-31978.98,-31511.56,-31571.64,-31242.68,-31527.16,-31517.08,-31471.66,-31414.92,-31775.82,-32078.72,-32326.88,-32575.08,-32736.44,-32912,-33027.08,-33111.94,-33157.34,-33201.18,-33230.66,-27278.18,-17455.58,-11696.72,-9468.12,-7682.94,-7006.74,-7035.68,-8060.68,-9460.38,-10882.76,-12641.56,-13922.32,-15243.74,-16093.34,-16816.88,-17261.32,-17596.72,-18124.46,-18501.24,-19370.72,-20851.76,-22217.16,-9554.68,-4630.54,566.9,3443.7,-6727.3,-7273.74,473.06,17017.16,17706.26,11168.58,10322.3,10407.56,-7546.26,11775.84,5943.54,11157.5,12271.46,8795.16,10367.48,8970.42,8174.16,16224.08,13372.16,15530.18,22540.94,25372.98,25877.56,27299.04,24665.12,27202.34,19824.66,13091.5,8257.66,3896.96,-116.86,-1338.8,-3744.52,-2993.12,-4396.64,-4663.06,-5771.72,-4495.2,-2566.64,-1181.88,-2389.72,-1554.02,-373.62,-251.38,2824.66,2929.72
Scan_5,-34121.74,-33438.94,-33279.52,-33074.8,-32871,-32737.3,-32027.2,-32170.28,-32030.92,-31909.22,-31518.54,-31677.78,-31281.88,-31583.46,-31488.44,-31462.18,-31512.04,-31849.78,-32137.08,-32420.8,-32649.64,-32793.58,-32975.24,-33038.58,-33108.4,-33149.86,-33203.58,-33222.58,-27301.42,-17436,-11705.62,-9478.14,-7715.88,-7021.02,-7040.76,-8059.88,-9460.12,-10888.28,-12645.06,-13924.08,-15262.36,-16095.64,-16828.88,-17287.14,-17611.42,-18147.28,-18519.38,-19374.92,-20861.28,-22219.18,-9408.98,-4520.56,641.1,3490.56,-6689.16,-7271.02,490.6,17062.34,17800.78,11227.82,10355.84,10344.78,-7555.2,11742.42,6003.72,11213.94,12223.62,8780.46,10370.68,8951.8,8183.94,16237.82,13451.94,15604.28,22579.46,25419.76,25899.22,27346.4,24609.46,27265.22,19820.34,13060.28,8213.56,3870.36,-120.94,-1341.3,-3748.66,-2992,-4385.78,-4657.94,-5776.42,-4481.18,-2555.46,-1163.58,-2367.2,-1527.62,-334.12,-222.12,2846.66,2949
Scan_6,-33961.86,-33313.84,-33240.14,-32987.2,-33035.2,-32675.9,-32062.56,-32288.4,-32069.5,-31950.12,-31654.16,-31778.72,-31279.2,-31569.78,-31474.24,-31484.84,-31624.2,-31847.62,-32217.88,-32410.96,-32597.66,-32812.64,-32971.72,-33039.5,-33121.62,-33160.68,-33206.94,-33235.2,-27276.66,-17443.84,-11692.82,-9457.34,-7701.22,-7009,-7013.76,-8047.56,-9449.62,-10885.88,-12643.42,-13928.24,-15281.2,-16110.42,-16849.38,-17298.84,-17613.22,-18171.22,-18528.5,-19386.46,-20873.28,-22237.02,-9468.9,-4553.64,625.56,3485.98,-6688.1,-7267.02,506.22,17031.58,17797.58,11217.36,10224.66,10266.96,-7576.72,11726.9,5977.26,11142.94,12079.52,8741.34,10298.76,8932.52,8184.4,16231.62,13432.06,15570.4,22552.42,25403.54,25877.42,27316.98,24656.06,27232.62,19821.42,13092.98,8217.74,3878.98,-114.74,-1346.76,-3766.2,-3003.44,-4400.28,-4675.34,-5798.68,-4503.34,-2579.76,-1188.88,-2393.92,-1542.5,-359.9,-241.9,2828.06,2937.42
Scan_7,-34024.28,-33237.86,-33359,-33058.9,-32945.84,-32567.18,-31993.72,-32290,-31973.7,-31923.82,-31504.9,-31611.74,-31442.56,-31536.94,-31365.44,-31528.78,-31509.4,-31769.66,-32109.58,-32324.16,-32574.9,-32713.36,-32924.16,-33027.92,-33114.2,-33155.74,-33198.92,-33221.14,-27288.76,-17452.96,-11713.46,-9472.66,-7728.3,-7034.98,-7060.1,-8083.76,-9462.72,-10903.52,-12649.78,-13928.28,-15242.86,-16067.3,-16799.08,-17238.78,-17562.7,-18086.54,-18475.88,-19344.54,-20836.22,-22202.04,-9407.58,-4539.6,667.08,3498.4,-6698.28,-7265.38,490.46,16993,17810.94,11212.68,10358.6,10416.34,-7726.14,11796.56,6137.42,11157.58,12247.74,8856.1,10396.48,9003.32,8193.56,16233.88,13377.04,15518.6,22540.18,25363.52,25878.88,27315.12,24610.46,27186.2,19778.76,13073.62,8164.42,3838.9,-154.76,-1369.54,-3766.8,-3007.6,-4395.68,-4674.94,-5787.16,-4488.92,-2574.66,-1184.84,-2388.66,-1553.38,-369.3,-251.62,2833.16,2939.8
Scan_8,-34598.16,-33889.02,-33676.5,-33226.2,-33119.96,-32737.72,-32230.26,-32405.36,-32147.8,-32100.52,-31701.36,-31771.78,-31469.64,-31725.26,-31589.16,-31554.84,-31680.44,-32017.46,-32348.64,-32527.68,-32680.54,-32809,-32964.08,-33036.38,-33073.68,-33109.5,-33149.12,-33186.2,-27249.92,-17420.44,-11656.58,-9425.58,-7675.9,-6981.32,-7008.68,-8054.96,-9449.98,-10894.02,-12654.7,-13939.06,-15288.18,-16139.12,-16890.42,-17326.3,-17632.62,-18154.76,-18522.86,-19372.1,-20846.38,-22199.42,-9081.16,-4314,778.18,3539.74,-6657.3,-7276.96,457.52,16963.38,17720.38,11089.48,10139.12,10234.86,-7828.44,11586.28,5867.28,11068.08,12024.24,8620.06,10243.5,8891.42,8159,16229.64,13426.02,15594.02,22633.44,25497.66,25958.6,27378.84,24677.06,27258.14,19884.84,13140.84,8247.82,3901.62,-118.84,-1350.16,-3770.16,-3020.66,-4418.82,-4688.92,-5806.86,-4503.1,-2572.24,-1172.36,-2365.64,-1524.72,-335.04,-216.68,2859.9,2962.86
Scan_9,-33976.64,-33439.34,-33146.3,-32949.52,-32807.22,-32557.86,-32017.86,-32174.54,-32015.2,-31877.6,-31775.52,-31700.52,-31339.38,-31541.2,-31384.76,-31542.92,-31560.2,-31801.62,-32111.58,-32406.16,-32559.8,-32757.88,-32942.36,-33015,-33108.78,-33149.36,-33219.8,-33239.28,-27314.42,-17459.2,-11708.6,-9483.18,-7720.32,-7029.52,-7010.04,-8054.3,-9452.68,-10882.66,-12632.98,-13914.84,-15254.4,-16078.74,-16815.36,-17278.78,-17588.1,-18132.2,-18509.7,-19363.86,-20862.32,-22222.92,-9461.84,-4510.78,590.68,3456.06,-6724.26,-7291.9,483.14,17059.12,17809.52,11270.62,10160.32,10357.92,-7617.88,11781.36,6074.28,11097.7,12135.84,8781.78,10348.52,8931.76,8180.9,16224.84,13410.2,15533.36,22531.86,25393.82,25832.04,27286.98,24562.92,27185.9,19791,13036.56,8182.74,3846.6,-116.78,-1351.04,-3759.42,-3000.1,-4395.02,-4676.44,-5786.98,-4494.1,-2571.64,-1182.24,-2384.08,-1540.96,-352.24,-245.94,2830.26,2939.7
Scan_10,-34279.82,-33919.56,-33618.46,-33200.02,-33180.38,-32866.22,-32274.52,-32604.26,-32282.34,-32146.22,-31974.74,-31852.72,-31659.24,-31739.58,-31807.46,-31855.6,-31969.56,-32094,-32413.4,-32517.84,-32746.52,-32812.8,-32936.72,-33006.98,-33050.26,-33094.72,-33129.64,-33194.56,-27217.74,-17369.34,-11646.76,-9391.32,-7651.04,-6965.66,-6976.26,-8020.98,-9409.14,-10878.34,-12639.86,-13946.14,-15290.98,-16133.16,-16891.16,-17330.84,-17655.38,-18162.66,-18534.7,-19371.5,-20856.58,-22186.14,-9296.04,-4421.92,716.52,3455.02,-6685.1,-7291.32,453.16,16954.78,17725,11154.86,9951.78,10293.88,-7987.62,11712.68,5779,10897.1,11791.38,8529.58,10215.62,8868.38,8122.68,16210.72,13447.6,15612.5,22605.7,25520.44,25965.88,27403.54,24734.12,27344.32,19939.1,13213.8,8289.76,3923.86,-94.98,-1336.56,-3760.24,-3013.28,-4421.26,-4696.26,-5809.38,-4505.18,-2574.92,-1166.26,-2346.94,-1509.64,-319.74,-217.92,2850.32,2943.38
