Scan_Group,Point_0_Real,Point_1_Real,Point_2_Real,Point_3_Real,Point_4_Real,Point_5_Real,Point_6_Real,Point_7_Real,Point_8_Real,Point_9_Real,Point_10_Real,Point_11_Real,Point_12_Real,Point_13_Real,Point_14_Real,Point_15_Real,Point_16_Real,Point_17_Real,Point_18_Real,Point_19_Real,Point_20_Real,Point_21_Real,Point_22_Real,Point_23_Real,Point_24_Real,Point_25_Real,Point_26_Real,Point_27_Real,Point_28_Real,Point_29_Real,Point_30_Real,Point_31_Real,Point_32_Real,Point_33_Real,Point_34_Real,Point_35_Real,Point_36_Real,Point_37_Real,Point_38_Real,Point_39_Real,Point_40_Real,Point_41_Real,Point_42_Real,Point_43_Real,Point_44_Real,Point_45_Real,Point_46_Real,Point_47_Real,Point_48_Real,Point_49_Real,Point_0_Imag,Point_1_Imag,Point_2_Imag,Point_3_Imag,Point_4_Imag,Point_5_Imag,Point_6_Imag,Point_7_Imag,Point_8_Imag,Point_9_Imag,Point_10_Imag,Point_11_Imag,Point_12_Imag,Point_13_Imag,Point_14_Imag,Point_15_Imag,Point_16_Imag,Point_17_Imag,Point_18_Imag,Point_19_Imag,Point_20_Imag,Point_21_Imag,Point_22_Imag,Point_23_Imag,Point_24_Imag,Point_25_Imag,Point_26_Imag,Point_27_Imag,Point_28_Imag,Point_29_Imag,Point_30_Imag,Point_31_Imag,Point_32_Imag,Point_33_Imag,Point_34_Imag,Point_35_Imag,Point_36_Imag,Point_37_Imag,Point_38_Imag,Point_39_Imag,Point_40_Imag,Point_41_Imag,Point_42_Imag,Point_43_Imag,Point_44_Imag,Point_45_Imag,Point_46_Imag,Point_47_Imag,Point_48_Imag,Point_49_Imag
Scan_6,-11482.0,-13458.2,-5611.1,7418.099999999999,7923.9,6815.46,-32758.559999999998,-27999.219999999998,-33374.32,-27957.739999999998,-8119.6,-11071.58,-18206.24,-28263.04,-14865.04,-23248.84,-10084.26,-13995.68,-16191.16,-15580.36,-28214.56,-25862.92,-13530.400000000001,-10368.22,-32613.48,-31065.86,-24755.920000000002,-12897.48,-12424.0,-12531.220000000001,1266.82,-4947.7,-1796.6,7071.18,10789.460000000001,9847.66,7913.900000000001,10010.08,5454.96,3645.28,4580.64,-1215.36,-3879.48,-4552.9800000000005,-9466.94,-10307.480000000001,-14814.26,-11053.9,-14376.699999999999,-12046.460000000001,-30179.0,-30831.36,-31042.8,-31679.22,-31797.14,-32124.18,-30978.46,-23926.48,-23982.340000000004,-32877.7,-33022.06,-33110.06,-33168.16,-33286.04,-32790.54,-23625.58,-32445.16,-32233.34,-32996.88,-32950.4,-32962.46,-32942.7,-32923.9,-32970.46,-30087.140000000003,-32995.06,-32946.88,-32924.44,-32827.84,-32751.94,-32625.4,-32572.92,-32504.94,-32224.920000000002,-27499.920000000002,-28112.18,-25921.54,-26938.5,-25065.079999999998,-24983.4,-23888.379999999997,-23352.399999999998,-21521.02,-20515.5,-17802.78,-17679.22,-16983.800000000003,-17675.88,-16391.88,-20259.760000000002
Scan_7,-12253.900000000001,-14213.7,-5855.64,6909.32,7677.9,6495.860000000001,-32908.42,-28065.52,-33423.66,-28055.46,-8354.08,-11272.1,-18537.38,-28569.88,-15290.56,-23716.460000000003,-10545.66,-14505.76,-16672.44,-16063.76,-28759.58,-26412.88,-14028.92,-10815.1,-33013.46,-31419.16,-25055.800000000003,-13166.24,-12617.539999999999,-12695.16,1148.76,-5012.38,-1846.76,7044.32,10799.04,9842.96,7960.88,10035.32,5492.860000000001,3708.32,4645.46,-1136.74,-3793.62,-4450.000000000001,-9354.08,-10183.1,-14665.6,-10938.36,-14236.66,-11932.04,-28758.22,-29225.3,-29137.36,-30043.4,-30116.5,-30758.86,-29839.86,-22854.82,-23114.000000000004,-32146.6,-32443.44,-32663.86,-32699.32,-32979.16,-32584.86,-23313.86,-32330.12,-32042.78,-32753.6,-32645.3,-32543.12,-32519.96,-32484.48,-32599.08,-29640.100000000002,-32609.32,-32562.06,-32611.58,-32552.24,-32550.2,-32483.2,-32436.32,-32409.06,-32157.64,-27430.72,-28063.16,-25860.76,-26869.559999999998,-24971.039999999997,-24875.46,-23768.98,-23216.6,-21398.480000000003,-20389.24,-17653.58,-17537.22,-16841.56,-17546.6,-16267.880000000001,-20139.2
Scan_8,-11707.66,-13436.720000000001,-5641.3,7317.4,7898.039999999999,6790.08,-32867.62,-28082.6,-33434.0,-27992.26,-8159.56,-10921.880000000001,-18194.420000000002,-28090.38,-14611.86,-22916.22,-9755.4,-13595.32,-15774.42,-15105.66,-27734.3,-25481.3,-13046.5,-9868.82,-32187.88,-30650.739999999998,-24384.34,-12580.1,-12128.76,-12284.7,1444.1399999999999,-4814.38,-1718.56,7100.66,10774.800000000001,9806.4,7856.700000000001,9952.12,5387.4400000000005,3590.4,4550.32,-1235.18,-3874.0,-4546.9400000000005,-9468.4,-10288.28,-14787.28,-11042.56,-14360.439999999999,-12043.820000000002,-31263.88,-31480.74,-31492.16,-31979.4,-31676.32,-31786.42,-30560.44,-23319.5,-23245.300000000003,-31994.58,-32040.92,-32018.76,-32149.94,-32172.94,-31589.12,-22566.72,-31507.64,-31178.48,-32000.6,-31991.88,-32033.02,-32115.3,-32274.32,-32353.42,-29585.120000000003,-32586.8,-32693.58,-32688.64,-32757.44,-32766.62,-32774.9,-32765.66,-32764.72,-32479.02,-27739.74,-28350.86,-26152.12,-27135.94,-25195.96,-25100.62,-23984.48,-23408.3,-21575.2,-20548.6,-17793.78,-17674.54,-16981.960000000003,-17654.18,-16353.76,-20213.5
Scan_9,-10647.54,-12481.6,-4978.02,8053.299999999999,8309.98,6990.96,-32811.62,-28200.32,-33755.32,-28466.44,-8857.78,-11834.04,-19028.5,-29016.72,-15697.54,-24008.820000000003,-10777.779999999999,-14655.84,-16682.02,-16041.1,-28674.36,-26365.04,-13938.18,-10663.66,-32865.48,-31242.84,-24863.440000000002,-12955.08,-12355.279999999999,-12428.900000000001,1414.74,-4750.24,-1576.8,7313.099999999999,11019.300000000001,10038.14,8066.280000000001,10142.68,5510.58,3654.26,4573.400000000001,-1251.62,-3951.08,-4620.960000000001,-9555.68,-10371.28,-14855.300000000001,-11089.68,-14395.84,-12059.2,-31875.7,-32144.12,-32297.62,-32678.82,-32715.34,-32995.38,-31853.879999999997,-24660.920000000002,-24612.2,-33304.94,-33097.38,-33194.36,-33193.18,-33271.8,-32508.02,-23310.820000000003,-32123.88,-31698.579999999998,-32289.08,-32282.02,-32123.9,-32206.24,-32267.46,-32261.32,-29386.940000000002,-32371.58,-32421.62,-32446.98,-32447.64,-32458.32,-32469.84,-32498.42,-32542.5,-32336.8,-27653.12,-28378.18,-26202.559999999998,-27265.6,-25382.8,-25294.06,-24183.96,-23607.399999999998,-21717.56,-20676.54,-17894.940000000002,-17761.34,-17043.22,-17699.7,-16383.900000000001,-20233.420000000002
Scan_10,-12892.86,-14637.44,-6451.56,6433.34,7177.719999999999,6135.900000000001,-33459.54,-28514.82,-33845.24,-28305.219999999998,-8541.060000000001,-11181.6,-18377.68,-28327.46,-14927.18,-23273.18,-10103.619999999999,-13918.8,-16049.66,-15400.9,-28011.14,-25669.12,-13254.640000000001,-10162.08,-32437.5,-30906.0,-24624.68,-12824.54,-12358.16,-12492.74,1251.52,-4969.9,-1852.06,6996.5599999999995,10675.220000000001,9708.3,7742.120000000001,9824.9,5223.64,3407.1200000000003,4340.08,-1463.56,-4116.58,-4775.740000000001,-9702.56,-10524.220000000001,-14998.58,-11210.48,-14508.6,-12174.26,-30827.06,-31103.98,-30871.42,-31456.04,-31132.54,-31337.5,-30247.1,-22925.24,-22992.36,-31726.76,-31868.48,-31804.7,-31817.28,-31942.9,-31344.7,-22324.500000000004,-31232.32,-30878.1,-31687.38,-31724.88,-31747.88,-31861.5,-32095.86,-32157.46,-29422.74,-32470.94,-32587.78,-32626.82,-32645.32,-32652.4,-32655.14,-32633.84,-32657.38,-32383.38,-27690.86,-28313.72,-26118.02,-27136.0,-25224.98,-25142.96,-24038.899999999998,-23442.92,-21582.18,-20550.84,-17786.22,-17655.5,-16958.7,-17665.82,-16366.220000000001,-20235.86
FinalAvg,-11510.77,-13347.042000000001,-5485.148,7503.026,8011.317999999999,6832.304,-32793.79,-27994.564,-33387.548,-27990.628,-8237.498,-11113.102,-18352.870000000003,-28333.292,-15021.272,-23378.558,-10203.694,-14136.27,-16289.296,-15680.07,-28367.39,-26048.28,-13666.248000000001,-10473.792,-32726.808,-31172.82,-24859.81,-13003.216,-12512.918,-12605.712000000001,1198.09,-4998.502,-1843.3120000000001,7035.91,10766.756000000001,9817.016,7893.794000000001,9998.044,5433.948,3625.166,4561.328,-1240.03,-3907.964,-4579.228,-9505.22,-10339.142000000002,-14836.046,-11071.816,-14390.082,-12060.988000000001,-31084.862,-31318.446,-31218.196,-31594.7,-31524.468,-31783.37,-30628.582,-23433.128,-23457.172000000002,-32285.748,-32384.98,-32459.102,-32523.446,-32640.092,-32128.624,-23018.690000000002,-31899.228,-31585.92,-32352.394,-32342.688,-32337.3,-32379.09,-32468.68,-32546.878,-29710.756,-32704.324,-32720.224,-32772.146,-32737.006,-32736.452,-32696.786,-32657.896,-32638.714,-32365.74,-27631.384000000002,-28265.188,-26072.876,-27085.784,-25196.386,-25110.256,-24011.647999999997,-23447.275999999998,-21608.508,-20588.364,-17845.178,-17716.686,-17022.316000000003,-17706.318,-16406.510000000002,-20266.682
Scan_1,-13941.14,-17015.260000000002,-2071.98,8539.54,8844.38,11460.04,-31053.38,-25232.72,-31312.24,-28770.86,-18311.06,-15735.859999999999,-17061.5,-30123.46,-15905.34,-21335.52,-13939.58,-15259.300000000001,-16652.079999999998,-21317.72,-23778.34,-31826.82,-23331.42,-17475.56,-32318.62,-32364.9,-25544.88,-16836.06,-16794.579999999998,-13116.460000000001,-5391.900000000001,-7513.8,-1846.2,1618.2800000000002,155.2,2994.7799999999997,5316.6,5100.52,2258.96,2119.9,-461.4,-4061.2600000000007,-5690.240000000001,-8966.76,-9196.68,-14524.34,-19471.1,-15133.420000000002,-17510.960000000003,-17054.34,-29836.5,-29931.92,-29988.12,-30212.66,-30394.96,-30709.02,-27410.86,-23978.6,-26724.899999999998,-31959.26,-32229.64,-32301.78,-32314.6,-32302.04,-32146.760000000002,-23415.24,-31675.6,-31373.08,-31850.52,-31907.32,-32034.7,-32153.38,-32463.52,-32597.9,-24702.26,-27823.7,-32951.46,-33008.86,-32987.9,-32963.84,-32891.08,-32803.04,-32750.6,-32414.32,-29054.82,-29067.54,-26091.100000000002,-27612.98,-24915.320000000003,-24551.96,-23740.9,-22404.54,-20632.86,-18657.32,-17612.399999999998,-14138.880000000001,-11161.68,-14278.500000000002,-12852.82,-16288.039999999999
Scan_2,-16885.12,-20052.300000000003,-4799.360000000001,4820.040000000001,5213.08,7706.360000000001,-34875.58,-28738.16,-34284.74,-31079.86,-20373.300000000003,-17060.32,-17982.76,-30554.06,-16013.22,-21246.4,-13801.96,-15034.400000000001,-16455.32,-21251.3,-23912.04,-31970.4,-23556.16,-17734.38,-32445.24,-32188.4,-25205.52,-16444.780000000002,-16240.32,-12388.76,-4660.76,-6739.32,-1088.64,2397.1400000000003,871.52,3582.92,5823.78,5485.780000000001,2572.1,2365.9,-253.32,-3857.8400000000006,-5493.860000000001,-8798.56,-9020.539999999999,-14382.04,-19296.579999999998,-14969.480000000001,-17356.16,-16936.98,-32504.82,-31971.0,-31442.36,-32012.64,-31697.28,-31334.899999999998,-27835.24,-23982.0,-26586.04,-31456.8,-31683.72,-31755.64,-31938.08,-31973.52,-32002.08,-23375.48,-31686.46,-31336.5,-31753.08,-31688.78,-31623.7,-31571.34,-31671.06,-31492.22,-23471.82,-26589.46,-31890.96,-31752.8,-31924.56,-32017.22,-32050.12,-32149.66,-32219.4,-32075.52,-28716.74,-28899.420000000002,-25878.260000000002,-27481.4,-24755.08,-24389.88,-23569.78,-22256.12,-20516.78,-18540.16,-17489.399999999998,-14007.060000000001,-11060.42,-14199.68,-12797.26,-16244.9
Scan_3,-13334.58,-16420.600000000002,-1807.22,8345.720000000001,8207.76,10303.04,-32604.74,-27051.4,-33106.62,-30569.88,-20223.52,-17684.5,-18824.46,-31790.84,-17332.88,-22648.86,-15163.68,-16350.0,-17632.219999999998,-22239.98,-24845.56,-32704.34,-24010.46,-18066.38,-32553.96,-32125.12,-25070.2,-16241.900000000001,-15857.32,-12110.16,-4392.740000000001,-6507.5,-941.1800000000001,2461.28,881.0799999999999,3594.0,5797.0,5469.1,2501.62,2281.64,-384.78,-3995.8200000000006,-5649.46,-8950.42,-9166.48,-14519.08,-19457.54,-15081.500000000002,-17486.300000000003,-17047.699999999997,-32922.86,-33023.72,-33329.98,-33642.76,-33929.28,-34112.58,-30600.9,-26983.32,-29719.739999999998,-34603.8,-34348.2,-34394.74,-33988.16,-33935.56,-33475.78,-24611.08,-32401.44,-31995.26,-32142.78,-31860.1,-31721.62,-31506.16,-31456.12,-31208.14,-23154.06,-26254.98,-31633.02,-31503.26,-31885.0,-31984.52,-32110.68,-32277.68,-32369.68,-32247.6,-28967.52,-29224.2,-26262.120000000003,-27882.52,-25157.640000000003,-24798.14,-23991.24,-22614.3,-20821.8,-18822.46,-17743.2,-14251.34,-11268.62,-14370.44,-12930.0,-16341.5
Scan_4,-14250.14,-17375.5,-2534.58,7386.960000000001,7438.34,9494.62,-33418.2,-27774.920000000002,-33853.3,-31205.62,-20834.36,-17927.739999999998,-19013.6,-31741.02,-17284.62,-22532.480000000003,-15021.08,-16240.58,-17593.78,-22249.120000000003,-24679.24,-32571.9,-24158.199999999997,-18268.100000000002,-32820.12,-32533.82,-25448.300000000003,-16521.420000000002,-16181.279999999999,-12460.94,-4619.92,-6701.04,-1092.98,2349.92,819.16,3533.7799999999997,5789.92,5446.320000000001,2525.46,2321.92,-300.48,-3930.4200000000005,-5590.18,-8882.6,-9101.06,-14455.56,-19353.66,-15037.920000000002,-17403.9,-16963.16,-32284.84,-32279.34,-32214.58,-32473.32,-32442.24,-32684.96,-29045.0,-25358.52,-28117.82,-32980.36,-32897.56,-33007.08,-32800.8,-32890.82,-32701.620000000003,-23998.12,-32158.08,-31752.72,-32085.06,-31901.42,-31660.66,-31554.9,-31620.52,-31477.92,-23398.0,-26463.920000000002,-31768.04,-31738.26,-32011.74,-32039.38,-32190.3,-32323.32,-32385.64,-32222.98,-28894.600000000002,-29049.74,-26062.34,-27628.68,-24879.960000000003,-24490.34,-23655.38,-22285.84,-20497.920000000002,-18509.739999999998,-17455.579999999998,-13959.12,-10986.82,-14121.640000000001,-12717.78,-16156.02
Scan_5,-13433.92,-16981.14,-2322.12,7297.400000000001,7387.5,9455.44,-33440.3,-27668.68,-33642.34,-30792.56,-20227.820000000003,-17249.239999999998,-18338.14,-31099.36,-16647.88,-21962.280000000002,-14525.96,-15774.140000000001,-17196.739999999998,-21877.3,-24331.12,-32182.920000000002,-23792.5,-17874.980000000003,-32451.14,-32341.98,-25432.440000000002,-16609.780000000002,-16452.0,-12735.76,-4986.4400000000005,-7112.42,-1458.8600000000001,1981.7,472.17999999999995,3259.66,5540.9,5273.580000000001,2387.06,2217.78,-374.65999999999997,-3969.7600000000007,-5587.26,-8854.4,-9054.48,-14379.78,-19272.26,-14931.080000000002,-17304.54,-16874.48,-30701.98,-30758.56,-30724.32,-31108.56,-31026.16,-31258.34,-27765.440000000002,-24143.86,-27012.68,-31990.4,-32129.7,-32284.2,-32531.0,-32738.98,-32649.4,-24155.2,-32353.98,-31965.36,-32380.32,-32277.92,-32155.96,-32112.8,-32205.4,-32145.28,-24186.82,-27297.32,-32519.56,-32506.26,-32648.44,-32685.58,-32712.2,-32734.5,-32736.48,-32488.08,-29144.920000000002,-29262.62,-26243.600000000002,-27806.48,-25071.22,-24671.88,-23830.58,-22460.5,-20650.760000000002,-18630.86,-17565.62,-14054.44,-11060.02,-14177.740000000002,-12770.7,-16201.46
Scan_6,-13031.56,-16320.640000000001,-1584.38,8307.16,8427.3,10449.720000000001,-32179.54,-26394.2,-32382.78,-29728.62,-19288.0,-16533.3,-17690.04,-30612.4,-16283.4,-21664.7,-14260.56,-15567.5,-17002.8,-21686.2,-24162.32,-32056.0,-23656.98,-17712.66,-32464.9,-32414.88,-25518.600000000002,-16713.84,-16557.0,-12833.42,-5018.4400000000005,-7103.78,-1417.5600000000002,2046.5200000000002,538.86,3315.2799999999997,5573.5199999999995,5292.240000000001,2355.9,2148.8,-466.24,-4080.2800000000007,-5713.280000000001,-8998.32,-9220.38,-14557.42,-19436.2,-15082.320000000002,-17442.74,-16976.079999999998,-31910.72,-31955.3,-31838.06,-31931.82,-31868.4,-31873.879999999997,-28194.7,-24506.84,-27193.36,-32237.96,-32354.96,-32412.76,-32517.56,-32590.7,-32521.8,-23861.48,-32177.44,-31908.3,-32364.32,-32326.46,-32309.76,-32338.84,-32453.62,-32476.2,-24484.42,-27533.420000000002,-32688.68,-32626.54,-32703.88,-32648.26,-32696.44,-32710.62,-32732.98,-32490.06,-29159.98,-29327.28,-26340.32,-27937.78,-25221.760000000002,-24842.94,-23987.76,-22595.36,-20767.18,-18740.12,-17646.44,-14124.62,-11134.16,-14217.62,-12806.06,-16232.36
Scan_7,-14688.3,-17868.56,-2935.58,7048.280000000001,7173.639999999999,9429.92,-33266.38,-27563.100000000002,-33574.5,-30911.2,-20565.280000000002,-17737.76,-18932.5,-31736.98,-17441.92,-22801.980000000003,-15388.5,-16570.84,-17927.54,-22588.760000000002,-25152.94,-33135.520000000004,-24522.12,-18628.280000000002,-33342.0,-33221.88,-26358.34,-17522.74,-17394.64,-13608.820000000002,-5683.52,-7801.44,-2012.3000000000002,1537.0600000000002,116.21999999999997,2914.98,5253.48,4997.64,2100.82,1928.3600000000001,-664.64,-4251.14,-5865.860000000001,-9113.039999999999,-9316.18,-14620.74,-19514.059999999998,-15132.000000000002,-17497.52,-17020.719999999998,-30689.36,-31026.38,-31255.32,-31766.24,-31947.04,-32190.2,-28526.120000000003,-25022.82,-27726.54,-32650.84,-32688.54,-32703.58,-32546.12,-32549.8,-32414.260000000002,-23828.16,-32129.48,-31537.08,-31945.6,-31887.3,-31816.34,-31900.3,-31784.84,-31889.54,-23845.9,-26957.46,-32100.74,-32144.98,-32220.28,-32226.72,-32156.28,-32242.14,-32227.64,-32018.3,-28762.84,-28891.760000000002,-25985.86,-27566.32,-24925.5,-24590.28,-23772.9,-22407.46,-20608.48,-18621.54,-17587.18,-14114.060000000001,-11108.36,-14247.36,-12827.119999999999,-16261.0
Scan_8,-14140.439999999999,-17522.24,-1961.22,8162.360000000001,8259.86,10505.980000000001,-32344.64,-26687.2,-32815.12,-30285.24,-19943.960000000003,-17402.739999999998,-18683.58,-31741.88,-17561.08,-23065.22,-15726.039999999999,-16994.34,-18372.399999999998,-23043.920000000002,-25476.88,-33373.18,-24984.579999999998,-18889.22,-33509.46,-33370.94,-26322.920000000002,-17379.84,-17166.379999999997,-13304.44,-5403.4400000000005,-7422.58,-1635.8400000000001,1881.3400000000001,427.06,3246.24,5505.9,5241.68,2298.48,2107.2000000000003,-523.86,-4124.3,-5724.280000000001,-9000.8,-9216.94,-14506.24,-19367.7,-14986.04,-17337.66,-16872.239999999998,-30032.22,-30608.76,-30482.38,-31013.62,-31389.12,-31804.96,-28502.24,-25067.82,-27975.16,-33095.04,-33206.54,-33327.36,-33257.48,-33373.62,-33038.700000000004,-24337.82,-32435.48,-32072.96,-32619.32,-32450.48,-32198.66,-32273.86,-32301.48,-32493.6,-24326.92,-27503.16,-32457.56,-32510.88,-32538.18,-32544.8,-32567.74,-32611.58,-32645.28,-32446.08,-29169.280000000002,-29363.8,-26426.4,-28048.88,-25347.22,-24974.26,-24109.34,-22707.06,-20853.98,-18805.78,-17682.079999999998,-14150.18,-11130.14,-14215.380000000001,-12787.88,-16198.56
Scan_9,-13005.3,-16290.44,-1385.06,8632.42,8855.38,11087.220000000001,-31917.2,-26124.8,-32188.48,-29571.34,-19133.420000000002,-16537.239999999998,-17746.84,-30808.72,-16552.0,-21992.340000000004,-14617.22,-15909.960000000001,-17283.239999999998,-21933.280000000002,-24370.46,-32270.800000000003,-23813.76,-17913.54,-32573.26,-32504.2,-25635.52,-16875.3,-16784.5,-13087.68,-5362.52,-7465.8,-1793.72,1698.5600000000002,227.76,3034.46,5330.48,5074.540000000001,2198.6600000000003,2043.28,-537.72,-4116.320000000001,-5719.58,-8971.5,-9161.86,-14481.720000000001,-19347.16,-14987.840000000002,-17357.480000000003,-16907.879999999997,-30962.76,-30999.1,-30966.92,-31194.04,-31386.34,-31621.34,-28030.34,-24550.36,-27363.899999999998,-32592.04,-32780.6,-32904.3,-32945.36,-32995.76,-32800.42,-24097.56,-32345.9,-32001.52,-32289.14,-32195.42,-32089.22,-32099.72,-32199.12,-32174.18,-24226.8,-27334.82,-32524.48,-32536.36,-32589.7,-32590.42,-32612.7,-32598.84,-32603.34,-32326.2,-29017.02,-29120.84,-26168.32,-27723.760000000002,-25025.84,-24658.48,-23819.34,-22447.920000000002,-20643.24,-18638.38,-17576.32,-14065.5,-11088.66,-14202.740000000002,-12789.4,-16220.5
Scan_10,-12895.8,-16233.0,-1964.96,7907.34,7603.42,9384.32,-33543.92,-27864.16,-34279.5,-31717.64,-21366.660000000003,-18579.8,-19653.3,-32576.66,-18120.44,-23356.500000000004,-15868.039999999999,-16961.38,-18206.86,-22714.940000000002,-25098.08,-32974.42,-24473.12,-18407.22,-33074.48,-32957.82,-26038.460000000003,-17185.440000000002,-17062.239999999998,-13300.1,-5490.9400000000005,-7578.5199999999995,-1862.16,1618.7200000000003,141.49999999999997,2975.3599999999997,5273.34,5033.740000000001,2151.38,2008.5600000000002,-579.98,-4178.18,-5771.54,-9034.74,-9228.98,-14531.220000000001,-19409.78,-15051.6,-17424.66,-16970.46,-33381.04,-33656.54,-33988.08,-34239.38,-34428.4,-34410.04,-30818.56,-27095.399999999998,-29513.66,-34130.0,-33773.86,-33874.62,-33633.26,-33479.8,-33085.32,-24583.2,-32493.02,-31903.12,-32370.92,-32181.22,-32061.48,-32206.06,-32243.74,-32391.76,-24385.6,-27532.14,-32674.46,-32759.46,-32769.64,-32784.48,-32807.22,-32819.98,-32760.96,-32471.16,-29164.66,-29247.66,-26290.760000000002,-27820.32,-25109.760000000002,-24727.04,-23872.74,-22485.24,-20673.46,-18666.02,-17592.48,-14086.720000000001,-11100.12,-14226.240000000002,-12799.92,-16227.02
FinalAvg,-13960.630000000001,-17207.968,-2336.6459999999997,7644.722000000001,7741.066,9927.666000000001,-32864.388,-27109.934,-33143.962,-30463.282,-20026.738,-17244.85,-18392.672,-31278.538,-16914.278,-22260.628,-14831.261999999999,-16066.244,-17432.298,-22090.252,-24580.698,-32506.63,-24029.93,-18097.032000000003,-32755.318,-32602.394,-25657.518,-16833.11,-16649.025999999998,-12894.654,-5101.062,-7194.62,-1514.9440000000002,1959.0520000000001,465.054,3245.1459999999997,5520.492,5241.514,2335.044,2154.3340000000003,-454.70799999999997,-4056.5320000000006,-5680.554,-8957.114,-9168.358,-14495.814,-19392.604,-15039.320000000002,-17412.192000000003,-16962.404,-31522.71,-31621.061999999998,-31623.012,-31959.504,-32050.922,-32200.021999999997,-28672.940000000002,-25068.953999999998,-27793.379999999997,-32769.65,-32809.332,-32896.606,-32847.242,-32883.06,-32683.614,-24026.334,-32185.688000000002,-31784.59,-32180.106,-32067.642,-31967.21,-31971.736,-32039.942,-32034.674,-24018.26,-27129.038,-32320.896,-32308.766,-32427.932,-32448.522,-32479.476,-32527.136,-32543.2,-32320.03,-29005.238,-29145.486,-26174.908,-27750.912,-25040.93,-24669.52,-23834.996,-22466.434,-20666.646,-18663.237999999998,-17595.07,-14095.192000000001,-11109.9,-14225.734,-12807.894,-16237.136
Scan_1,-12515.320000000002,-15408.1,-641.74,1663.82,9208.220000000001,5884.68,-32941.96,-32491.06,-33389.78,-30727.18,-17999.22,-12228.28,-14930.04,-30585.56,-13673.88,-26707.72,-18907.0,-15443.34,-12523.519999999999,-18956.219999999998,-29758.96,-29997.8,-15764.480000000001,-19836.88,-32418.82,-32514.960000000003,-21577.100000000002,-19573.420000000002,-12258.02,-14294.28,-5657.4,-11264.38,-777.22,3169.08,3004.7,8325.44,8623.0,6612.28,5627.400000000001,1914.9,-1636.1599999999999,-2684.1,-2933.84,-7300.080000000001,-11362.380000000001,-13038.960000000001,-16370.4,-15328.900000000001,-15516.36,-14514.539999999999,-33571.82,-33517.98,-33533.76,-33446.5,-33399.2,-33530.12,-28265.24,-18706.960000000003,-27499.54,-32961.7,-32703.88,-32573.78,-32434.16,-32302.26,-31840.72,-17730.02,-30428.1,-30431.940000000002,-31998.9,-32119.84,-32313.88,-32485.56,-32682.62,-32765.6,-29305.7,-31995.06,-33009.86,-32995.64,-32893.14,-32826.88,-32727.98,-32576.04,-32474.6,-31972.000000000004,-28614.72,-27972.88,-25088.12,-27185.86,-24524.02,-24697.58,-23747.14,-22767.74,-21238.699999999997,-19365.300000000003,-16308.32,-15432.78,-15219.28,-13868.0,-15210.74,-18470.9
Scan_2,-12217.820000000002,-15090.02,-175.55999999999995,2101.2799999999997,9664.16,6123.38,-32891.76,-32500.42,-33605.299999999996,-31153.96,-18659.48,-12966.560000000001,-15783.04,-31472.84,-14804.52,-27760.0,-19990.74,-16550.2,-13588.74,-20007.899999999998,-30842.1,-31054.3,-16756.100000000002,-20670.16,-33138.96,-33087.44,-22056.320000000003,-19942.620000000003,-12582.800000000001,-14605.900000000001,-5938.86,-11563.4,-1073.0,2810.04,2517.88,7835.96,8071.0,6073.88,4999.740000000001,1324.5800000000002,-2215.2,-3230.36,-3419.2200000000003,-7699.860000000001,-11699.300000000001,-13292.54,-16523.1,-15426.78,-15573.7,-14509.24,-30907.08,-31163.04,-31392.66,-31907.06,-31989.22,-32329.34,-27256.08,-17935.780000000002,-26854.719999999998,-32427.78,-32249.26,-32201.22,-31974.3,-32089.84,-31742.340000000004,-17433.079999999998,-30153.98,-30175.58,-31786.98,-31825.82,-31887.04,-32058.82,-32202.94,-32376.08,-28827.82,-31558.04,-32610.74,-32736.0,-32674.36,-32737.04,-32723.62,-32656.28,-32618.5,-32205.4,-28942.260000000002,-28313.7,-25479.52,-27543.340000000004,-24864.86,-24971.82,-23974.4,-22893.82,-21278.039999999997,-19337.2,-16253.22,-15371.720000000001,-15137.119999999999,-13793.1,-15150.64,-18414.02
